Period,Service Channel Type,State,sa4_code,sa3_code,sa2_code,Suburb,Lat,Lon,ra_code
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Fyshwick,Fyshwick,-35.325611,149.155187,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Griffith (ACT),Griffith (ACT),-35.32097786,149.1337847,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Kingston (ACT),Kingston (ACT),-35.314984,149.141909,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Narrabundah,Narrabundah,-35.332829,149.153827,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Parkes (ACT) - South,Capital Hill,-35.3081664,149.1243893,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Red Hill (ACT),Red Hill (ACT),-35.341112,149.13108,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,South Canberra,Yarralumla,Yarralumla,-35.307467,149.097677,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Calwell,Calwell,-35.43499976,149.1141657,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Chisholm,Chisholm (ACT),-35.413912,149.128745,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Conder,Conder,-35.4573668,149.0928542,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Greenway,Greenway,-35.4158403,149.0675016,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Kambah,Kambah,-35.37990844,149.0577045,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Tuggeranong,Wanniassa,Wanniassa,-35.40374684,149.0990856,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Uriarra - Namadgi,ACT - South West,Tharwa,-35.50893,149.066805,Inner Regional Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Weston Creek,Duffy,Duffy,-35.336587,149.032156,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Weston Creek,Rivett,Rivett,-35.34711613,149.0363549,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Weston Creek,Waramanga,Waramanga,-35.352457,149.0596,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Weston Creek,Weston,Weston (ACT),-35.341013,149.051884,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Woden Valley,Curtin,Curtin,-35.325692,149.082492,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Woden Valley,Garran,Garran,-35.34230614,149.1081496,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Woden Valley,Mawson,Mawson,-35.364722,149.093985,Major Cities of Australia
30/06/2024,Bank@Post,ACT,Australian Capital Territory,Woden Valley,Phillip,Phillip,-35.344587,149.084828,Major Cities of Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Alfredton,Lucas,-37.54341183,143.7848231,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat,Ballarat Central,-37.5625312,143.8558689,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat,Bakery Hill,-37.56169201,143.8661441,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat,Ballarat Central,-37.560048,143.844283,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat,Wendouree,-37.54045,143.831001,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat East - Warrenheip,Brown Hill (Vic.),-37.552636,143.90117,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat North - Invermay,Black Hill (Vic.),-37.551394,143.865713,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Ballarat North - Invermay,Soldiers Hill (Vic.),-37.54477429,143.8577129,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Buninyong,Buninyong,-37.64836725,143.884785,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Canadian - Mount Clear,Mount Clear,-37.60295295,143.8678282,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Canadian - Mount Clear,Golden Point (Ballarat - Vic.),-37.57582984,143.864262,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Delacombe,Smythes Creek,-37.59078646,143.8051483,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Sebastopol - Redan,Redan,-37.57527,143.844541,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Wendouree - Miners Rest,Wendouree,-37.534033,143.823454,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Ballarat,Wendouree - Miners Rest,Miners Rest,-37.482675,143.801183,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Bacchus Marsh Surrounds,Ballan,-37.600368,144.226473,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Bacchus Marsh Surrounds,Blackwood (Vic.),-37.470179,144.307125,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Creswick - Clunes,Creswick,-37.424322,143.894137,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Creswick - Clunes,Clunes (Vic.),-37.293396,143.786929,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Daylesford,Trentham,-37.388604,144.322049,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Daylesford,Daylesford,-37.343783,144.142026,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Gordon (Vic.),Elaine,-37.78032498,144.0297425,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Gordon (Vic.),Gordon (Vic.),-37.581044,144.104337,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Creswick - Daylesford - Ballan,Gordon (Vic.),Bungaree (Vic.),-37.557841,144.004354,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Waubra,-37.356617,143.636073,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Lexton,-37.274978,143.514324,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Amphitheatre,-37.182767,143.39961,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Elmhurst,-37.17791,143.247698,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Avoca (Vic.),-37.088625,143.4745,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Avoca,Landsborough (Vic.),-37.00834097,143.1339565,Outer Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Beaufort,Snake Valley,-37.613181,143.584383,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Beaufort,Beaufort (Vic.),-37.42906,143.384003,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Golden Plains - North,Cape Clear,-37.787869,143.612105,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Golden Plains - North,Scarsdale,-37.668624,143.654848,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Golden Plains - North,Smythesdale,-37.64593035,143.6831734,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Maryborough (Vic.),Maryborough (Vic.),-37.046167,143.736664,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Maryborough Surrounds,Talbot (Vic.),-37.171327,143.700892,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Maryborough Surrounds,Carisbrook,-37.050486,143.812654,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Maryborough Surrounds,Dunolly (Vic.),-36.858943,143.731413,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Ballarat,Maryborough - Pyrenees,Maryborough Surrounds,Bealiba,-36.788323,143.55063,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Barossa - Angaston,Mount Pleasant (SA),-34.773476,139.050083,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Barossa - Angaston,Angaston,-34.501595,139.046492,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Light,Wasleys,-34.470369,138.682477,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Light,Greenock,-34.457874,138.927495,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Light,Freeling,-34.454682,138.810011,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Light,Kapunda,-34.34120137,138.915387,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Lyndoch,Williamstown (SA),-34.670268,138.889796,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Lyndoch,Lyndoch,-34.60092074,138.8908674,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Mallala,Mallala,-34.438279,138.511425,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Nuriootpa,Nuriootpa,-34.47432708,138.9947674,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Barossa,Tanunda,Tanunda,-34.525034,138.958409,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Clare,Clare (SA),-33.833321,138.611999,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Gilbert Valley,Riverton (SA),-34.158048,138.74807,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Gilbert Valley,Saddleworth,-34.084187,138.781169,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Gilbert Valley,Auburn (SA),-34.026013,138.684601,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Gilbert Valley,Manoora (SA),-34.001125,138.818603,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Gilbert Valley,Watervale,-33.960614,138.644894,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Goyder,Eudunda,-34.175459,139.084585,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Goyder,Robertstown,-33.99002706,139.0796654,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Goyder,Burra (SA),-33.682422,138.939022,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Goyder,Booborowie,-33.564272,138.759604,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Goyder,Terowie,-33.15053616,138.9193185,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Hamley Bridge,-34.356646,138.68186,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Owen,-34.270633,138.546664,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Port Wakefield,-34.184722,138.14795,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Balaklava,-34.146997,138.415751,Inner Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Bute,-33.865604,138.005753,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Blyth,-33.846484,138.488923,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Snowtown,-33.782546,138.214461,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Brinkworth,-33.695774,138.402763,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Lower North,Wakefield - Barunga West,Port Broughton,-33.59994683,137.9313262,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Jamestown,Gladstone (SA),-33.270347,138.356477,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Jamestown,Jamestown,-33.20367388,138.6057444,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Jamestown,Laura (SA),-33.184997,138.300411,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Wirrabara,-33.03347009,138.2683861,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Port Germein,-33.021322,137.999042,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Peterborough (SA),-32.973568,138.837591,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Booleroo Centre,-32.880912,138.351614,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Orroroo,-32.733757,138.613563,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Peterborough - Mount Remarkable,Wilmington,-32.652117,138.100159,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Port Pirie,Risdon Park,-33.203265,137.993066,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Port Pirie,Port Pirie,-33.1761,138.010496,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Mid North,Port Pirie Surrounds,Crystal Brook (SA),-33.352963,138.205539,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Kadina,Kadina,-33.963549,137.715401,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Moonta,Port Hughes,-34.074992,137.552233,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Moonta,Moonta,-34.06728999,137.592598,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Wallaroo,Wallaroo (SA),-33.93226767,137.6283218,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - North,Port Vincent,-34.77914,137.859132,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - North,Minlaton,-34.770819,137.595382,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - North,Port Victoria,-34.49645,137.482784,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - North,Ardrossan,-34.4228335,137.9174291,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - North,Maitland (SA),-34.374473,137.673223,Outer Regional Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - South,Edithburgh,-35.084536,137.745515,Remote Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - South,Yorketown,-35.019409,137.605495,Remote Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - South,Warooka,-34.990545,137.399468,Remote Australia
30/06/2024,Bank@Post,SA,Barossa - Yorke - Mid North,Yorke Peninsula,Yorke Peninsula - South,Stansbury,-34.909126,137.796867,Remote Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Bendigo,Bendigo,-36.75962358,144.2816905,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Bendigo,North Bendigo,-36.746745,144.277804,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Bendigo,Long Gully,-36.746618,144.258271,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,California Gully - Eaglehawk,California Gully,-36.731401,144.257341,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,California Gully - Eaglehawk,Eaglehawk,-36.71947517,144.2527268,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,East Bendigo - Kennington,Kennington,-36.77436045,144.3054227,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,East Bendigo - Kennington,East Bendigo,-36.758188,144.298083,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Flora Hill - Spring Gully,Spring Gully (Vic.),-36.80146327,144.2896497,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Flora Hill - Spring Gully,Flora Hill,-36.774012,144.290528,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Kangaroo Flat - Golden Square,Kangaroo Flat (Vic.),-36.80936,144.2409348,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Kangaroo Flat - Golden Square,Kangaroo Flat (Vic.),-36.796353,144.243791,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Kangaroo Flat - Golden Square,Golden Square,-36.77427125,144.2717724,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Kangaroo Flat - Golden Square,Golden Square,-36.771065,144.262041,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Maiden Gully,Maiden Gully,-36.743001,144.209498,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Strathfieldsaye,Strathfieldsaye,-36.80577585,144.3580665,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,Strathfieldsaye,Junortoun,-36.768699,144.340737,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,White Hills - Ascot,White Hills (Vic.),-36.72908855,144.3063947,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,White Hills - Ascot,Epsom (Vic.),-36.705758,144.315778,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Bendigo,White Hills - Ascot,Huntly,-36.666199,144.331441,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Bendigo Surrounds - South,Mandurang,-36.823426,144.304427,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Bendigo Surrounds - South,Marong,-36.734608,144.133026,Inner Regional Australia
30/06/2024,Bank@Post,VIC,Bendigo,Heathcote - Castlemaine - Kyneton,Castlemaine,Campbells Creek,-37.09366,144.204015,Inner Regional Australia
